id,from_id,from_circuit,to_id,to_circuit,distance_km,transport_mode,needs_air,truck_distance_km,truck_viable,truck_emissions,air_emissions
415,9,Kuala Lumpur,40,Seoul,4647.627447323469,,1,,0.0,,1952003.527875857
416,9,Kuala Lumpur,41,Buenos Aires,15920.70365008865,,1,,,,6686695.533037232
417,9,Kuala Lumpur,42,Chicago,14962.156272628936,,1,,,,6284105.634504152
418,9,Kuala Lumpur,43,Auckland,8695.571713817195,,1,,,,3652140.119803222
419,9,Kuala Lumpur,44,Riyadh,6375.15587144355,,1,,,,2677565.4660062906
420,9,Kuala Lumpur,45,Lagos,10894.701275795604,,1,,0.0,,4575774.535834153
421,9,Kuala Lumpur,46,Oslo,9796.89774265152,,1,,,,4114697.0519136377
422,9,Kuala Lumpur,47,Kuala Terengganu,325.17055028698445,,1,,,,136571.63112053348
423,9,Kuala Lumpur,48,Vancouver,12806.65122502506,,1,,,,5378793.514510524
424,10,Catalunya,1,Silverstone,1194.496385878844,,1,,,,501688.48206911446
425,10,Catalunya,2,Budapest,1497.9679470707808,,0,1954.49,1.0,82088.58,629146.537769728
426,10,Catalunya,3,Monza,722.0104664335023,,0,999.04,1.0,41959.68,303244.3959020709
427,10,Catalunya,4,São Paulo,8834.852731561175,,1,,,,3710638.1472556936
428,10,Catalunya,5,Sakhir,4710.924349220891,,1,,,,1978588.2266727742
429,10,Catalunya,6,Melbourne,16823.32776010383,,1,,,,7065797.65924361
430,10,Catalunya,7,Suzuka,10323.637748806852,,1,,,,4335927.854498878
431,10,Catalunya,8,Shanghai,9779.945564735917,,1,,,,4107577.1371890856
432,10,Catalunya,9,Kuala Lumpur,10588.662919140887,,1,,,,4447238.426039172
433,10,Catalunya,11,Spielberg,1173.281595127241,,0,1596.24,1.0,67042.08,492778.2699534412
434,10,Catalunya,12,Montreal,5891.5042642945555,,1,,,,2474431.791003713
435,10,Catalunya,13,Hockenheim,992.1559978646727,,0,1220.15,1.0,51246.3,416705.5191031625
436,10,Catalunya,14,Marina Bay,10873.391269965485,,1,,,,4566824.333385504
437,10,Catalunya,15,Austin,8582.421782137852,,1,,,,3604617.148497898
438,10,Catalunya,16,Imola,828.3829102850613,,0,1150.43,1.0,48318.06,347920.8223197257
439,10,Catalunya,17,Mexico City,9487.401803303157,,1,,,,3984708.757387326
440,10,Catalunya,18,Baku,3946.4967538767582,,1,,,,1657528.6366282385
441,10,Catalunya,19,Istanbul,2260.548637464844,,1,,,,949430.4277352345
442,10,Catalunya,20,Magny Cours,593.0507118974538,,0,758.74,1.0,31867.08,249081.29899693056
443,10,Catalunya,21,Spa-Francorchamps,1026.5190879550912,,0,1276.74,1.0,53623.08,431138.0169411383
444,10,Catalunya,22,Sochi,3071.377909725551,,0,5245.51,1.0,220311.42,1289978.7220847313
445,10,Catalunya,23,Indianapolis,7106.486116660056,,1,,,,2984724.1689972235
446,10,Catalunya,24,Jeddah,4087.3669153306478,,1,,,,1716694.104438872
447,10,Catalunya,25,Zandvoort,1215.2011345916696,,0,1534.65,1.0,64455.3,510384.4765285012
448,10,Catalunya,26,Valencia,321.13041105219304,,0,370.33,1.0,15553.86,134874.77264192107
449,10,Catalunya,27,Le Castellet,344.7937815225077,,0,528.96,1.0,22216.32,144813.38823945323
450,10,Catalunya,28,Lusail,4822.89386938937,,1,,,,2025615.4251435355
451,10,Catalunya,29,Yeongam County,9798.179226372447,,1,,0.0,,4115235.2750764275
452,10,Catalunya,30,Miami,7536.275217080305,,1,,,,3165235.5911737285
453,10,Catalunya,31,Uttar Pradesh,6800.0521597490115,,1,,,,2856021.907094585
454,10,Catalunya,32,Monte Carlo,485.644843025116,,0,661.48,1.0,27782.16,203970.8340705487
455,10,Catalunya,33,Las Vegas,9281.865554894846,,1,,,,3898383.5330558354
456,10,Catalunya,34,Portimão,1051.6785677780692,,0,1277.15,1.0,53640.3,441704.99846678914
457,10,Catalunya,35,Oyama,10387.712179461674,,1,,,,4362839.115373903
458,10,Catalunya,36,Nürburgring,1039.3096171005063,,0,1260.24,1.0,52930.08,436510.03918221267
459,10,Catalunya,37,Yas Marina,5148.6228042631665,,1,,,,2162421.57779053
460,10,Catalunya,38,Mugello,790.5181635382511,,0,1094.43,1.0,45966.06,332017.62868606544
461,10,Catalunya,39,Cape Town,8554.85110098693,,1,,0.0,,3593037.462414511
462,10,Catalunya,40,Seoul,9581.579715842228,,1,,0.0,,4024263.4806537363
463,10,Catalunya,41,Buenos Aires,10485.315157240204,,1,,,,4403832.366040886
464,10,Catalunya,42,Chicago,7076.501036563659,,1,,,,2972130.4353567366
465,10,Catalunya,43,Auckland,19183.2205817449,,1,,,,8056952.644332857
466,10,Catalunya,44,Riyadh,4479.20853888819,,1,,,,1881267.5863330397
467,10,Catalunya,45,Lagos,3898.4628623637045,,1,,0.0,,1637354.4021927558
468,10,Catalunya,46,Oslo,2121.392740877239,,0,2701.81,1.0,113476.02,890984.9511684402
469,10,Catalunya,47,Kuala Terengganu,10511.216431238483,,1,,,,4414710.901120163
470,10,Catalunya,48,Vancouver,8592.181294883707,,1,,,,3608716.1438511573
471,11,Spielberg,1,Silverstone,1254.6562192955369,,1,,,,526955.6121041256
472,11,Spielberg,2,Budapest,339.77911941766195,,0,463.07,1.0,19448.94,142707.23015541802
473,11,Spielberg,3,Monza,456.51391912782265,,0,656.08,1.0,27555.36,191735.8460336855
474,11,Spielberg,4,São Paulo,9994.66062512113,,1,,,,4197757.462550874
475,11,Spielberg,5,Sakhir,3910.812742339578,,1,,,,1642541.3517826227
476,11,Spielberg,6,Melbourne,15878.714622962298,,1,,,,6669060.141644165
477,11,Spielberg,7,Suzuka,9204.02316775958,,1,,,,3865689.7304590237
478,11,Spielberg,8,Shanghai,8611.24409972525,,1,,,,3616722.521884605
479,11,Spielberg,9,Kuala Lumpur,9553.747752736355,,1,,,,4012574.0561492695
480,11,Spielberg,10,Catalunya,1173.281595127241,,0,1597.79,1.0,67107.18,492778.2699534412
481,11,Spielberg,12,Montreal,6390.504231099694,,1,,,,2684011.7770618717
482,11,Spielberg,13,Hockenheim,514.984785461623,,0,682.77,1.0,28676.34,216293.60989388166
483,11,Spielberg,14,Marina Bay,9834.155647830597,,1,,,,4130345.372088851
484,11,Spielberg,15,Austin,9083.35844772208,,1,,,,3815010.5480432734
485,11,Spielberg,16,Imola,397.57669361728995,,0,576.88,1.0,24228.96,166982.21131926178
486,11,Spielberg,17,Mexico City,10104.639833276562,,1,,,,4243948.729976156
487,11,Spielberg,18,Baku,2890.5259924221705,,1,,,,1214020.9168173114
488,11,Spielberg,19,Istanbul,1358.0352587023604,,1,,,,570374.8086549914
489,11,Spielberg,20,Magny Cours,879.1909433925695,,0,1299.22,1.0,54567.24,369260.1962248791
490,11,Spielberg,21,Spa-Francorchamps,735.8026160215531,,0,945.97,1.0,39730.74,309037.0987290523
491,11,Spielberg,22,Sochi,2005.769628507949,,0,3788.16,1.0,159102.72,842423.2439733386
492,11,Spielberg,23,Indianapolis,7591.523802255729,,1,,,,3188439.996947406
493,11,Spielberg,24,Jeddah,3585.055672063574,,1,,,,1505723.3822667012
494,11,Spielberg,25,Zandvoort,930.5951685003167,,0,1148.67,1.0,48244.14,390849.970770133
495,11,Spielberg,26,Valencia,1490.9154303184514,,0,1964.44,1.0,82506.48,626184.4807337496
496,11,Spielberg,27,Le Castellet,828.9882698405144,,0,1143.95,1.0,48045.9,348175.073333016
497,11,Spielberg,28,Lusail,4019.5035271604397,,1,,,,1688191.4814073846
498,11,Spielberg,29,Yeongam County,8645.042495612042,,1,,0.0,,3630917.8481570575
499,11,Spielberg,30,Miami,8278.975162705747,,1,,,,3477169.5683364132
500,11,Spielberg,31,Uttar Pradesh,5730.520486530186,,1,,,,2406818.604342678
501,11,Spielberg,32,Monte Carlo,690.9556602625694,,0,945.76,1.0,39721.92,290201.3773102792
502,11,Spielberg,33,Las Vegas,9488.139631028229,,1,,,,3985018.6450318564
503,11,Spielberg,34,Portimão,2210.9444629022432,,0,2871.26,1.0,120592.92,928596.6744189422
504,11,Spielberg,35,Oyama,9280.504553119941,,1,,,,3897811.9123103754
505,11,Spielberg,36,Nürburgring,668.9499909419917,,0,855.17,1.0,35917.14,280958.9961956365
506,11,Spielberg,37,Yas Marina,4321.107744176693,,1,,,,1814865.252554211
507,11,Spielberg,38,Mugello,444.8759081780656,,0,623.52,1.0,26187.84,186847.88143478753
508,11,Spielberg,39,Cape Town,9029.494535916603,,1,,0.0,,3792387.705084973
509,11,Spielberg,40,Seoul,8437.454825603023,,1,,0.0,,3543731.0267532696
510,11,Spielberg,41,Buenos Aires,11648.541960566805,,1,,,,4892387.623438058
511,11,Spielberg,42,Chicago,7514.446623942772,,1,,,,3156067.582055964
512,11,Spielberg,43,Auckland,18009.939697580907,,1,,,,7564174.672983981
513,11,Spielberg,44,Riyadh,3762.807317475302,,1,,,,1580379.073339627
514,11,Spielberg,45,Lagos,4653.361282844422,,1,,0.0,,1954411.7387946574
515,11,Spielberg,46,Oslo,1435.5397998681344,,0,1992.12,1.0,83669.04,602926.7159446165
516,11,Spielberg,47,Kuala Terengganu,9450.435812343041,,1,,,,3969183.0411840766
517,11,Spielberg,48,Vancouver,8544.444819022001,,1,,,,3588666.8239892405
518,12,Montreal,1,Silverstone,5137.2156094009915,,1,,,,2157630.5559484162
519,12,Montreal,2,Budapest,6644.698624195671,,1,,,,2790773.4221621817
520,12,Montreal,3,Monza,6134.5957370055,,1,,,,2576530.2095423103
521,12,Montreal,4,São Paulo,8159.666459741226,,1,,,,3427059.9130913154
522,12,Montreal,5,Sakhir,10258.952648985813,,1,,,,4308760.112574042
523,12,Montreal,6,Melbourne,16741.0813673824,,1,,,,7031254.174300608
524,12,Montreal,7,Suzuka,10583.97390382423,,1,,,,4445269.039606176
525,12,Montreal,8,Shanghai,11342.339137909024,,1,,,,4763782.43792179
526,12,Montreal,9,Kuala Lumpur,14628.328442494645,,1,,,,6143897.945847752
527,12,Montreal,10,Catalunya,5891.5042642945555,,1,,,,2474431.791003713
528,12,Montreal,11,Spielberg,6390.504231099694,,1,,,,2684011.7770618717
529,12,Montreal,13,Hockenheim,5877.157689179618,,1,,,,2468406.2294554394
530,12,Montreal,14,Marina Bay,14805.756414053345,,1,,,,6218417.693902405
531,12,Montreal,15,Austin,2703.186166327899,,0,3153.17,1.0,132433.14,1135338.1898577178
532,12,Montreal,16,Imola,6372.258961175563,,1,,,,2676348.7636937364
533,12,Montreal,17,Mexico City,3731.5378476997057,,0,4633.23,1.0,194595.66,1567245.8960338763
534,12,Montreal,18,Baku,8930.516888272541,,1,,,,3750817.093074467
535,12,Montreal,19,Istanbul,7735.930748596874,,1,,,,3249090.914410687
536,12,Montreal,20,Magny Cours,5658.437269982127,,1,,,,2376543.6533924933
537,12,Montreal,21,Spa-Francorchamps,5654.963744506837,,1,,,,2375084.772692872
538,12,Montreal,22,Sochi,8151.481885996885,,1,,,,3423622.3921186915
539,12,Montreal,23,Indianapolis,1215.7906910486888,,0,1450.19,1.0,60907.98,510632.09024044924
540,12,Montreal,24,Jeddah,9929.414594306705,,1,,,,4170354.129608816
541,12,Montreal,25,Zandvoort,5470.223521257895,,1,,,,2297493.8789283163
542,12,Montreal,26,Valencia,5829.544784485872,,1,,,,2448408.809484066
543,12,Montreal,27,Le Castellet,6039.251109754941,,1,,,,2536485.4660970755
544,12,Montreal,28,Lusail,10362.682364813461,,1,,,,4352326.593221654
545,12,Montreal,29,Yeongam County,10870.940377718009,,1,,0.0,,4565794.958641564
546,12,Montreal,30,Miami,2253.881775975364,,0,2624.38,1.0,110223.96,946630.3459096529
547,12,Montreal,31,Uttar Pradesh,11297.640815162013,,1,,,,4745009.142368045
548,12,Montreal,32,Monte Carlo,6121.731961204659,,1,,,,2571127.4237059564
549,12,Montreal,33,Las Vegas,3607.1179326339625,,0,4162.25,1.0,174814.5,1514989.5317062642
550,12,Montreal,34,Portimão,5344.62917918396,,1,,,,2244744.2552572633
551,12,Montreal,35,Oyama,10450.131827615163,,1,,,,4389055.367598369
552,12,Montreal,36,Nürburgring,5721.561993806082,,1,,,,2403056.0373985544
553,12,Montreal,37,Yas Marina,10635.892423638772,,1,,,,4467074.817928284
554,12,Montreal,38,Mugello,6370.972939615172,,1,,,,2675808.6346383723
555,12,Montreal,39,Cape Town,12753.237328354873,,1,,0.0,,5356359.677909046
556,12,Montreal,40,Seoul,10553.130063693938,,1,,0.0,,4432314.626751454
557,12,Montreal,41,Buenos Aires,9036.428625381037,,1,,,,3795300.0226600356
558,12,Montreal,42,Chicago,1201.6915754026766,,0,1382.1,1.0,58048.2,504710.4616691242
559,12,Montreal,43,Auckland,14392.8975399107,,1,,,,6045016.966762494
560,12,Montreal,44,Riyadh,10148.118416226189,,1,,,,4262209.734815
561,12,Montreal,45,Lagos,8470.953772491079,,1,,0.0,,3557800.5844462533
562,12,Montreal,46,Oslo,5481.000815608942,,1,,,,2302020.3425557557
563,12,Montreal,47,Kuala Terengganu,14353.445219059384,,1,,,,6028446.992004941
564,12,Montreal,48,Vancouver,3689.547888610414,,0,4552.56,1.0,191207.52,1549610.1132163736
565,13,Hockenheim,1,Silverstone,740.1815508249747,,1,,,,310876.25134648936
566,13,Hockenheim,2,Budapest,810.7146341709666,,0,1017.0,1.0,42714.0,340500.146351806
567,13,Hockenheim,3,Monza,416.2588533852211,,0,581.16,1.0,24408.72,174828.71842179287
568,13,Hockenheim,4,São Paulo,9783.805107827058,,1,,,,4109198.1452873643
569,13,Hockenheim,5,Sakhir,4424.006873256116,,1,,,,1858082.8867675688
570,13,Hockenheim,6,Melbourne,16338.604524714101,,1,,,,6862213.900379923
571,13,Hockenheim,7,Suzuka,9342.526990565284,,1,,,,3923861.336037419
572,13,Hockenheim,8,Shanghai,8854.029388586543,,1,,,,3718692.3432063484
573,13,Hockenheim,9,Kuala Lumpur,10004.344833955369,,1,,,,4201824.830261255
574,13,Hockenheim,10,Catalunya,992.1559978646727,,0,1223.38,1.0,51381.96,416705.5191031625
575,13,Hockenheim,11,Spielberg,514.984785461623,,0,682.18,1.0,28651.56,216293.60989388166
576,13,Hockenheim,12,Montreal,5877.157689179618,,1,,,,2468406.2294554394
577,13,Hockenheim,14,Marina Bay,10282.073866953266,,1,,,,4318471.024120371
578,13,Hockenheim,15,Austin,8571.98009899501,,1,,,,3600231.6415779046
579,13,Hockenheim,16,Imola,603.655302560019,,0,837.08,1.0,35157.36,253535.22707520795
580,13,Hockenheim,17,Mexico City,9589.736855727013,,1,,,,4027689.4794053454
581,13,Hockenheim,18,Baku,3356.7651070301295,,1,,,,1409841.3449526543
582,13,Hockenheim,19,Istanbul,1872.1836313051947,,1,,,,786317.1251481818
583,13,Hockenheim,20,Magny Cours,485.62965499286554,,0,684.16,1.0,28734.72,203964.45509700352
584,13,Hockenheim,21,Spa-Francorchamps,223.11683920437866,,0,314.47,1.0,13207.74,93709.07246583904
585,13,Hockenheim,22,Sochi,2477.1923127827104,,0,4054.66,1.0,170295.72,1040420.7713687384
586,13,Hockenheim,23,Indianapolis,7079.822331579721,,1,,,,2973525.379263483
587,13,Hockenheim,24,Jeddah,4084.9588084302345,,1,,,,1715682.6995406984
588,13,Hockenheim,25,Zandvoort,442.196483597821,,0,537.76,1.0,22585.92,185722.52311108483
589,13,Hockenheim,26,Valencia,1303.3463597682687,,0,1590.03,1.0,66781.26,547405.4711026729
590,13,Hockenheim,27,Le Castellet,708.5068684219825,,0,969.62,1.0,40724.04,297572.88473723264
591,13,Hockenheim,28,Lusail,4532.380539605849,,1,,,,1903599.8266344564
592,13,Hockenheim,29,Yeongam County,8842.089561875435,,1,,0.0,,3713677.6159876822
593,13,Hockenheim,30,Miami,7768.804745471692,,1,,,,3262897.993098111
594,13,Hockenheim,31,Uttar Pradesh,6174.536142773859,,1,,,,2593305.1799650206
595,13,Hockenheim,32,Monte Carlo,628.0429350044525,,0,878.05,1.0,36878.1,263778.0327018701
596,13,Hockenheim,33,Las Vegas,9011.754769882182,,1,,,,3784937.0033505163
597,13,Hockenheim,34,Portimão,1927.2030061141015,,0,2456.51,1.0,103173.42,809425.2625679226
598,13,Hockenheim,35,Oyama,9402.153375708049,,1,,,,3948904.4177973806
599,13,Hockenheim,36,Nürburgring,161.33292440582034,,0,221.88,1.0,9318.96,67759.82825044455
600,13,Hockenheim,37,Yas Marina,4831.875909981865,,1,,,,2029387.8821923835
601,13,Hockenheim,38,Mugello,630.0968247189603,,0,864.5,1.0,36309.0,264640.66638196335
602,13,Hockenheim,39,Cape Town,9307.7115564217,,1,,0.0,,3909238.8536971146
603,13,Hockenheim,40,Seoul,8616.473454882353,,1,,0.0,,3618918.851050588
604,13,Hockenheim,41,Buenos Aires,11425.067208659644,,1,,,,4798528.227637051
605,13,Hockenheim,42,Chicago,7005.699806994374,,1,,,,2942393.918937637
606,13,Hockenheim,43,Auckland,18237.185654286768,,1,,,,7659617.974800442
607,13,Hockenheim,44,Riyadh,4277.711695457268,,1,,,,1796638.9120920526
608,13,Hockenheim,45,Lagos,4784.326927892486,,1,,0.0,,2009417.3097148445
609,13,Hockenheim,46,Oslo,1185.3405664352576,,0,1491.32,1.0,62635.44,497843.0379028082
610,13,Hockenheim,47,Kuala Terengganu,9888.520896861033,,1,,,,4153178.776681634
611,13,Hockenheim,48,Vancouver,8118.93421139712,,1,,,,3409952.3687867904
612,14,Marina Bay,1,Silverstone,10902.533149806177,,1,,,,4579063.922918594
613,14,Marina Bay,2,Budapest,9497.843719403118,,1,,,,3989094.36214931
614,14,Marina Bay,3,Monza,10261.009678993587,,1,,,,4309624.0651773065
615,14,Marina Bay,4,São Paulo,15982.631536076078,,1,,,,6712705.245151953
616,14,Marina Bay,5,Sakhir,6327.2327270709175,,1,,,,2657437.7453697855
617,14,Marina Bay,6,Melbourne,6057.645989098569,,1,,,,2544211.3154213987
618,14,Marina Bay,7,Suzuka,5036.00644714359,,1,,,,2115122.707800308
619,14,Marina Bay,8,Shanghai,3806.7667173315604,,1,,,,1598842.0212792554
620,14,Marina Bay,9,Kuala Lumpur,287.23371586751284,,1,,,,120638.1606643554
621,14,Marina Bay,10,Catalunya,10873.391269965485,,1,,,,4566824.333385504
622,14,Marina Bay,11,Spielberg,9834.155647830597,,1,,,,4130345.372088851
623,14,Marina Bay,12,Montreal,14805.756414053345,,1,,,,6218417.693902405
624,14,Marina Bay,13,Hockenheim,10282.073866953266,,1,,,,4318471.024120371
625,14,Marina Bay,15,Austin,15842.99900571761,,1,,,,6654059.582401396
626,14,Marina Bay,16,Imola,10077.89789449478,,1,,,,4232717.115687808
627,14,Marina Bay,17,Mexico City,16613.22706735207,,1,,,,6977555.36828787
628,14,Marina Bay,18,Baku,6946.668871529601,,1,,,,2917600.926042433
629,14,Marina Bay,19,Istanbul,8613.495907966431,,1,,,,3617668.281345901
630,14,Marina Bay,20,Magny Cours,10712.86020371868,,1,,,,4499401.285561845
631,14,Marina Bay,21,Spa-Francorchamps,10454.309015133957,,1,,,,4390809.786356261
632,14,Marina Bay,22,Sochi,7831.52919543667,,1,,,,3289242.262083402
633,14,Marina Bay,23,Indianapolis,15332.275851139408,,1,,,,6439555.857478551
634,14,Marina Bay,24,Jeddah,7353.859987519894,,1,,,,3088621.1947583556
635,14,Marina Bay,25,Zandvoort,10524.137430585943,,1,,,,4420137.720846096
636,14,Marina Bay,26,Valencia,11128.086094094742,,1,,,,4673796.159519792
637,14,Marina Bay,27,Le Castellet,10561.357374623962,,1,,,,4435770.097342064
638,14,Marina Bay,28,Lusail,6219.338476640535,,1,,,,2612122.160189025
639,14,Marina Bay,29,Yeongam County,4392.2879975207325,,1,,0.0,,1844760.9589587077
640,14,Marina Bay,30,Miami,16953.172920323963,,1,,,,7120332.626536065
641,14,Marina Bay,31,Uttar Pradesh,4107.537732566004,,1,,,,1725165.8476777214
642,14,Marina Bay,32,Monte Carlo,10425.084089970122,,1,,,,4378535.317787451
643,14,Marina Bay,33,Las Vegas,14218.466867020525,,1,,,,5971756.08414862
644,14,Marina Bay,34,Portimão,11887.931137445818,,1,,,,4992931.077727243
645,14,Marina Bay,35,Oyama,5240.832957814146,,1,,,,2201149.8422819413
646,14,Marina Bay,36,Nürburgring,10386.851333157907,,1,,,,4362477.559926321
647,14,Marina Bay,37,Yas Marina,5882.377727528108,,1,,,,2470598.6455618055
648,14,Marina Bay,38,Mugello,10107.031834953661,,1,,,,4244953.370680537
649,14,Marina Bay,39,Cape Town,9667.396321565582,,1,,0.0,,4060306.455057544
650,14,Marina Bay,40,Seoul,4675.608276974466,,1,,0.0,,1963755.476329276
651,14,Marina Bay,41,Buenos Aires,15878.31344240235,,1,,,,6668891.645808986
652,14,Marina Bay,42,Chicago,15077.407477171515,,1,,,,6332511.140412036
653,14,Marina Bay,43,Auckland,8409.023737610542,,1,,,,3531789.969796427
654,14,Marina Bay,44,Riyadh,6660.40527487523,,1,,,,2797370.2154475967
655,14,Marina Bay,45,Lagos,11148.938187347769,,1,,0.0,,4682554.038686063
656,14,Marina Bay,46,Oslo,10056.660498807685,,1,,,,4223797.409499228
657,14,Marina Bay,47,Kuala Terengganu,456.0888828800906,,1,,,,191557.33080963802
658,14,Marina Bay,48,Vancouver,12823.993209011604,,1,,,,5386077.147784873
659,15,Austin,1,Silverstone,7833.243105234325,,1,,,,3289962.1041984167
660,15,Austin,2,Budapest,9326.329485052553,,1,,,,3917058.3837220715
661,15,Austin,3,Monza,8837.104286111475,,1,,,,3711583.8001668192
662,15,Austin,4,São Paulo,8085.170435843661,,1,,,,3395771.5830543377
663,15,Austin,5,Sakhir,12908.757913255104,,1,,,,5421678.323567144
664,15,Austin,6,Melbourne,14286.058345706642,,1,,,,6000144.505196789
665,15,Austin,7,Suzuka,10828.927606196195,,1,,,,4548149.594602401
666,15,Austin,8,Shanghai,12043.141679941053,,1,,,,5058119.505575242
667,15,Austin,9,Kuala Lumpur,15817.945341183511,,1,,,,6643537.043297076
668,15,Austin,10,Catalunya,8582.421782137852,,1,,,,3604617.148497898
669,15,Austin,11,Spielberg,9083.35844772208,,1,,,,3815010.5480432734
670,15,Austin,12,Montreal,2703.186166327899,,0,3095.92,1.0,130028.64,1135338.1898577178
671,15,Austin,13,Hockenheim,8571.98009899501,,1,,,,3600231.6415779046
672,15,Austin,14,Marina Bay,15842.99900571761,,1,,,,6654059.582401396
673,15,Austin,16,Imola,9074.895822108705,,1,,,,3811456.245285656
674,15,Austin,17,Mexico City,1201.8677065992968,,0,1508.45,1.0,63354.9,504784.43677170464
675,15,Austin,18,Baku,11489.359417580401,,1,,,,4825530.955383769
676,15,Austin,19,Istanbul,10418.750557039844,,1,,,,4375875.233956735
677,15,Austin,20,Magny Cours,8361.620000063722,,1,,,,3511880.4000267633
678,15,Austin,21,Spa-Francorchamps,8349.17305245639,,1,,,,3506652.682031684
679,15,Austin,22,Sochi,10767.664556343774,,1,,,,4522419.113664385
680,15,Austin,23,Indianapolis,1492.377896916828,,0,1720.85,1.0,72275.7,626798.7167050678
681,15,Austin,24,Jeddah,12632.600065179586,,1,,,,5305692.027375426
682,15,Austin,25,Zandvoort,8157.68465853769,,1,,,,3426227.5565858297
683,15,Austin,26,Valencia,8502.242385074494,,1,,,,3570941.8017312875
684,15,Austin,27,Le Castellet,8740.115739225303,,1,,,,3670848.610474627
685,15,Austin,28,Lusail,13008.309612270412,,1,,,,5463490.037153573
686,15,Austin,29,Yeongam County,11451.783205008416,,1,,0.0,,4809748.946103535
687,15,Austin,30,Miami,1767.6918926181122,,0,2136.68,1.0,89740.56,742430.5948996071
688,15,Austin,31,Uttar Pradesh,13491.966845842007,,1,,,,5666626.075253643
689,15,Austin,32,Monte Carlo,8824.288803905063,,1,,,,3706201.297640126
690,15,Austin,33,Las Vegas,1758.5893543177347,,0,2076.33,1.0,87205.86,738607.5288134485
691,15,Austin,34,Portimão,7962.210737061149,,1,,,,3344128.509565683
692,15,Austin,35,Oyama,10632.505027593625,,1,,,,4465652.111589322
693,15,Austin,36,Nürburgring,8414.834034672565,,1,,,,3534230.2945624776
694,15,Austin,37,Yas Marina,13260.617962042194,,1,,,,5569459.544057721
695,15,Austin,38,Mugello,9073.959670788234,,1,,,,3811063.061731058
696,15,Austin,39,Cape Town,14071.245169065069,,1,,0.0,,5909922.971007329
697,15,Austin,40,Seoul,11172.86303997416,,1,,0.0,,4692602.476789148
698,15,Austin,41,Buenos Aires,8291.51960072095,,1,,,,3482438.2323027994
699,15,Austin,42,Chicago,1583.8503681531513,,0,1833.87,1.0,77022.54,665217.1546243236
700,15,Austin,43,Auckland,11762.693113730269,,1,,,,4940331.107766713
701,15,Austin,44,Riyadh,12827.168584803943,,1,,,,5387410.805617656
702,15,Austin,45,Lagos,10691.91180662123,,1,,0.0,,4490602.958780917
703,15,Austin,46,Oslo,8082.579615463512,,1,,,,3394683.4384946753
704,15,Austin,47,Kuala Terengganu,15492.789932497366,,1,,,,6506971.771648893
705,15,Austin,48,Vancouver,3019.2746338641687,,0,3706.66,1.0,155679.72,1268095.3462229506
706,16,Imola,1,Silverstone,1273.3831163746843,,1,,,,534820.9088773674
707,16,Imola,2,Budapest,683.8913286936013,,0,935.49,1.0,39290.58,287234.35805131256
708,16,Imola,3,Monza,238.0891095162533,,0,272.74,1.0,11455.08,99997.42599682638
709,16,Imola,4,São Paulo,9612.464690965093,,1,,,,4037235.1702053393
710,16,Imola,5,Sakhir,4018.262778933791,,1,,,,1687670.3671521922
711,16,Imola,6,Melbourne,16086.339359615404,,1,,,,6756262.53103847
712,16,Imola,7,Suzuka,9598.557471964567,,1,,,,4031394.1382251177
713,16,Imola,8,Shanghai,8986.33798387092,,1,,,,3774261.9532257863
714,16,Imola,9,Kuala Lumpur,9794.75370981702,,1,,,,4113796.5581231485
715,16,Imola,10,Catalunya,828.3829102850613,,0,1152.06,1.0,48386.52,347920.8223197257
716,16,Imola,11,Spielberg,397.57669361728995,,0,577.24,1.0,24244.08,166982.21131926178
717,16,Imola,12,Montreal,6372.258961175563,,1,,,,2676348.7636937364
718,16,Imola,13,Hockenheim,603.655302560019,,0,835.81,1.0,35104.02,253535.22707520795
719,16,Imola,14,Marina Bay,10077.89789449478,,1,,,,4232717.115687808
720,16,Imola,15,Austin,9074.895822108705,,1,,,,3811456.245285656
721,16,Imola,17,Mexico City,10054.668752745518,,1,,,,4222960.876153118
722,16,Imola,18,Baku,3135.7822664382134,,1,,,,1317028.5519040497
723,16,Imola,19,Istanbul,1491.7563227709586,,1,,,,626537.6555638026
724,16,Imola,20,Magny Cours,721.51002899588,,0,926.1,1.0,38896.2,303034.21217826963
725,16,Imola,21,Spa-Francorchamps,803.3286592790436,,0,1050.26,1.0,44110.92,337398.0368971983
726,16,Imola,22,Sochi,2254.867946886956,,0,4453.18,1.0,187033.56,947044.5376925215
727,16,Imola,23,Indianapolis,7583.584400326684,,1,,,,3185105.4481372074
728,16,Imola,24,Jeddah,3559.4923860521217,,1,,,,1494986.8021418913
729,16,Imola,25,Zandvoort,1038.6591294285734,,0,1372.72,1.0,57654.24,436236.8343600008
730,16,Imola,26,Valencia,1133.8700311973046,,0,1518.71,1.0,63785.82,476225.41310286795
731,16,Imola,27,Le Castellet,490.72670868086533,,0,698.21,1.0,29324.82,206105.21764596345
732,16,Imola,28,Lusail,4129.147394609235,,1,,,,1734241.9057358787
733,16,Imola,29,Yeongam County,9031.22217517023,,1,,0.0,,3793113.3135714964
734,16,Imola,30,Miami,8172.907608720932,,1,,,,3432621.195662792
735,16,Imola,31,Uttar Pradesh,5989.254590392664,,1,,,,2515486.9279649192
736,16,Imola,32,Monte Carlo,349.9774291315451,,0,500.02,1.0,21000.84,146990.52023524893
737,16,Imola,33,Las Vegas,9585.294864533551,,1,,,,4025823.8431040915
