id,race_name,country,circuit,year,date,geo_id,inbound_route,outbound_route,outbound_year_emissions_t,outbound_effort_score,yearly_outbound_effort_score,leg_emissions,Gap_Next_Days,Season_Phase,outbound_same_continent,consecutive_races_in_region,stint_position,involved_in_back_to_back,involved_in_triple_header,time_to_arrive_here
455,Japanese Grand Prix,Japan,Suzuka,2023,2023-09-24,7,618,309,108000,8003.976616040871,124570.36398128852,6939.286736468542,14,Late_Season,1,2,End,1,0,1W
456,Qatar Grand Prix,Qatar,Lusail,2023,2023-10-08,28,309,1284,108000,13008.309612270412,124570.36398128852,11277.942788512935,14,Late_Season,0,0,Single,0,0,2W
457,United States Grand Prix,United States,Austin,2023,2023-10-22,15,1284,674,108000,135.7605,124570.36398128852,117.7016228531079,7,Late_Season,1,1,Start,1,1,2W
458,Mexico City Grand Prix,Mexico,Mexico City,2023,2023-10-29,17,674,756,108000,7430.971653927606,124570.36398128852,6442.502959570144,7,Late_Season,0,0,Single,1,1,1W
459,São Paulo Grand Prix,Brazil,São Paulo,2023,2023-11-05,4,756,173,108000,9788.539872738023,124570.36398128852,8486.467185842861,13,Late_Season,0,0,Single,1,1,1W
460,Las Vegas Grand Prix,United States,Las Vegas,2023,2023-11-18,33,173,1540,108000,13187.028531180924,124570.36398128852,11432.888496508416,8,Late_Season,0,0,Single,1,0,2W
461,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2023,2023-11-26,37,1540,,108000,,124570.36398128852,,,Late_Season,0,0,Single,1,0,1W
462,Pre-Season Testing,Bahrain,Sakhir,2024,2024-02-23,5,,,115000,,113263.78791026419,,8,Early_Season,0,0,Single,1,1,3W+
463,Bahrain Grand Prix,Bahrain,Sakhir,2024,2024-03-02,5,,211,115000,129.29760000000002,113263.78791026419,131.2795931898418,7,Early_Season,1,1,Start,1,1,1W
464,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2024,2024-03-09,24,211,1087,115000,12817.101720568111,113263.78791026419,13013.574109256495,15,Early_Season,0,0,Single,1,1,1W
465,Australian Grand Prix,Australia,Melbourne,2024,2024-03-24,6,1087,241,115000,8129.698770757164,113263.78791026419,8254.318312025569,14,Early_Season,0,0,Single,0,0,2W
466,Japanese Grand Prix,Japan,Suzuka,2024,2024-04-07,7,241,289,115000,1477.919226875703,113263.78791026419,1500.5741395949171,14,Early_Season,1,1,Start,0,0,2W
467,Chinese Grand Prix,China,Shanghai,2024,2024-04-21,8,289,358,115000,13248.545775544215,113263.78791026419,13451.63173771548,14,Early_Season,0,0,Single,0,0,2W
468,Miami Grand Prix,United States,Miami,2024,2024-05-05,30,358,1379,115000,8172.907608720932,113263.78791026419,8298.189495018056,14,Early_Season,0,0,Single,0,0,2W
469,Emilia Romagna Grand Prix,Italy,Imola,2024,2024-05-19,16,1379,736,115000,45.001799999999996,113263.78791026419,45.69162920897696,7,Early_Season,1,1,Start,1,0,2W
470,Monaco Grand Prix,Monaco,Monaco,2024,2024-05-26,32,736,1469,115000,6121.731961204659,113263.78791026419,6215.571530207828,14,Early_Season,0,0,Single,1,0,1W
471,Canadian Grand Prix,Canada,Montréal,2024,2024-06-09,12,1469,527,115000,5891.5042642945555,113263.78791026419,5981.814690240246,14,Mid_Season,0,0,Single,0,0,2W
472,Spanish Grand Prix,Spain,Barcelona,2024,2024-06-23,10,527,433,115000,143.6616,113263.78791026419,145.86377786596017,7,Mid_Season,1,6,Start,1,1,2W
473,Austrian Grand Prix,Austria,Spielberg,2024,2024-06-30,11,433,471,115000,142.82999999999998,113263.78791026419,145.01943033207962,7,Mid_Season,1,6,Middle,1,1,1W
474,British Grand Prix,United Kingdom,Silverstone,2024,2024-07-07,1,471,1,115000,169.56,113263.78791026419,172.15917249252553,14,Mid_Season,1,6,Middle,1,1,1W
475,Hungarian Grand Prix,Hungary,Budapest,2024,2024-07-21,2,1,67,115000,115.32329999999999,113263.78791026419,117.0910821957258,7,Mid_Season,1,6,Middle,1,0,2W
476,Belgian Grand Prix,Belgium,Spa-Francorchamps,2024,2024-07-28,21,67,964,115000,26.8794,113263.78791026419,27.29143230181405,28,Mid_Season,1,6,Middle,1,0,1W
477,Dutch Grand Prix,Netherlands,Zandvoort,2024,2024-08-25,25,964,1131,115000,100.5723,113263.78791026419,102.11396522570196,7,Mid_Season,1,6,End,1,0,3W+
478,Italian Grand Prix,Italy,Monza,2024,2024-09-01,3,1131,111,115000,3314.418444175227,113263.78791026419,3365.224915328916,14,Late_Season,0,0,Single,1,0,1W
479,Azerbaijan Grand Prix,Azerbaijan,Baku,2024,2024-09-15,18,111,813,115000,6946.668871529601,113263.78791026419,7053.153836412611,7,Late_Season,1,1,Start,1,0,2W
480,Singapore Grand Prix,Singapore,Marina Bay,2024,2024-09-22,14,813,625,115000,15842.99900571761,113263.78791026419,16085.855146403916,28,Late_Season,0,0,Single,1,0,1W
481,United States Grand Prix,United States,Austin,2024,2024-10-20,15,625,674,115000,135.7605,113263.78791026419,137.84156249806273,7,Late_Season,1,1,Start,1,1,3W+
482,Mexico City Grand Prix,Mexico,Mexico City,2024,2024-10-27,17,674,756,115000,7430.971653927606,113263.78791026419,7544.880459752243,7,Late_Season,0,0,Single,1,1,1W
483,São Paulo Grand Prix,Brazil,São Paulo,2024,2024-11-03,4,756,173,115000,9788.539872738023,113263.78791026419,9938.587664547471,20,Late_Season,0,0,Single,1,1,1W
484,Las Vegas Grand Prix,United States,Las Vegas,2024,2024-11-23,33,173,1532,115000,13015.79183421079,113263.78791026419,13215.309928713734,8,Late_Season,0,0,Single,1,1,3W+
485,Qatar Grand Prix,Qatar,Lusail,2024,2024-12-01,28,1532,1305,115000,56.102399999999996,113263.78791026419,56.962389471836886,7,Late_Season,1,1,Start,1,1,1W
486,Abu Dhabi Grand Prix,United Arab Emirates,Yas Island,2024,2024-12-08,37,1305,,115000,,113263.78791026419,,,Late_Season,0,0,Single,1,1,1W
487,Pre-Season Testing,Bahrain,Sakhir,2025,2025-02-28,5,,193,,12112.617739660875,119100.6231613447,,16,Early_Season,0,0,Single,0,0,3W+
488,Australian Grand Prix,Australia,Melbourne,2025,2025-03-16,6,193,242,,8078.463009388602,119100.6231613447,,7,Early_Season,0,0,Single,1,0,2W
489,Chinese Grand Prix,China,Shanghai,2025,2025-03-23,8,242,336,,1477.919226875703,119100.6231613447,,14,Early_Season,1,3,Start,1,0,1W
490,Japanese Grand Prix,Japan,Suzuka,2025,2025-04-06,7,336,287,,8054.410983471301,119100.6231613447,,7,Early_Season,1,3,Middle,1,1,2W
491,Bahrain Grand Prix,Bahrain,Sakhir,2025,2025-04-13,5,287,211,,129.29760000000002,119100.6231613447,,7,Early_Season,1,3,End,1,1,1W
492,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2025,2025-04-20,24,211,1110,,11605.609915534185,119100.6231613447,,14,Early_Season,0,0,Single,1,1,1W
493,Miami Grand Prix,United States,Miami,2025,2025-05-04,30,1110,1379,,8172.907608720932,119100.6231613447,,14,Early_Season,0,0,Single,0,0,2W
494,Emilia Romagna Grand Prix,Italy,Imola,2025,2025-05-18,16,1379,736,,45.001799999999996,119100.6231613447,,7,Early_Season,1,2,Start,1,1,2W
495,Monaco Grand Prix,Monaco,Monaco,2025,2025-05-25,32,736,1467,,59.3883,119100.6231613447,,7,Early_Season,1,2,End,1,1,1W
496,Spanish Grand Prix,Spain,Barcelona,2025,2025-06-01,10,1467,434,,5891.5042642945555,119100.6231613447,,14,Mid_Season,0,0,Single,1,1,1W
497,Canadian Grand Prix,Canada,Montréal,2025,2025-06-15,12,434,528,,6390.504231099694,119100.6231613447,,14,Mid_Season,0,0,Single,0,0,2W
498,Austrian Grand Prix,Austria,Spielberg,2025,2025-06-29,11,528,471,,142.82999999999998,119100.6231613447,,7,Mid_Season,1,5,Start,1,0,2W
499,British Grand Prix,United Kingdom,Silverstone,2025,2025-07-06,1,471,20,,58.68,119100.6231613447,,21,Mid_Season,1,5,Middle,1,0,1W
500,Belgian Grand Prix,Belgium,Spa-Francorchamps,2025,2025-07-27,21,20,942,,115.1595,119100.6231613447,,7,Mid_Season,1,5,Middle,1,0,3W+
501,Hungarian Grand Prix,Hungary,Budapest,2025,2025-08-03,2,942,71,,134.5041,119100.6231613447,,28,Mid_Season,1,5,Middle,1,0,1W
502,Dutch Grand Prix,Netherlands,Zandvoort,2025,2025-08-31,25,71,1131,,100.5723,119100.6231613447,,7,Mid_Season,1,5,End,1,0,3W+
503,Italian Grand Prix,Italy,Monza,2025,2025-09-07,3,1131,111,,3314.418444175227,119100.6231613447,,14,Late_Season,0,0,Single,1,0,1W
504,Azerbaijan Grand Prix,Azerbaijan,Baku,2025,2025-09-21,18,111,813,,6946.668871529601,119100.6231613447,,14,Late_Season,1,1,Start,0,0,2W
505,Singapore Grand Prix,Singapore,Marina Bay,2025,2025-10-05,14,813,625,,15842.99900571761,119100.6231613447,,14,Late_Season,0,0,Single,0,0,2W
506,United States Grand Prix,United States,Austin,2025,2025-10-19,15,625,674,,135.7605,119100.6231613447,,7,Late_Season,1,1,Start,1,0,2W
507,Mexico City Grand Prix,Mexico,Mexico City,2025,2025-10-26,17,674,756,,7430.971653927606,119100.6231613447,,14,Late_Season,0,0,Single,1,0,1W
508,São Paulo Grand Prix,Brazil,São Paulo,2025,2025-11-09,4,756,173,,9788.539872738023,119100.6231613447,,13,Late_Season,0,0,Single,0,0,2W
509,Las Vegas Grand Prix,United States,Las Vegas,2025,2025-11-22,33,173,1532,,13015.79183421079,119100.6231613447,,8,Late_Season,0,0,Single,1,1,2W
510,Qatar Grand Prix,Qatar,Lusail,2025,2025-11-30,28,1532,1305,,56.102399999999996,119100.6231613447,,7,Late_Season,1,1,Start,1,1,1W
511,Abu Dhabi Grand Prix,United Arab Emirates,Yas Island,2025,2025-12-07,37,1305,,,,119100.6231613447,,,Late_Season,0,0,Single,1,1,1W
